k,inertia,silhouette,nmi,ari,ami,variant,vocabulary,n_components
24,45.734085991650375,0.25696023715649596,0.6143116853093878,0.32805457406907207,0.6090125863416839,min_df5_maxdf05_sublinear,7346,5
25,43.94165555561856,0.26180437795142,0.6160920860988879,0.3211135370848885,0.610618836331527,min_df5_maxdf05_sublinear,7346,5
26,42.223632346604056,0.26496301333149286,0.6078430515692573,0.29840478642783136,0.6020870232242088,min_df5_maxdf05_sublinear,7346,5
27,41.35116770640183,0.2661395554248396,0.601556164265053,0.29161334312748816,0.5955020509008337,min_df5_maxdf05_sublinear,7346,5
28,40.566350151794666,0.26241856684508785,0.6016546270441294,0.28614197160967425,0.5953795971486542,min_df5_maxdf05_sublinear,7346,5
29,39.93306458724605,0.25979266245698523,0.5969968351408992,0.27936143044611766,0.5904374136743649,min_df5_maxdf05_sublinear,7346,5
30,39.38097312105002,0.25896083436091066,0.5954431448111233,0.27830567574900184,0.588619374095575,min_df5_maxdf05_sublinear,7346,5
31,38.85532927080028,0.25505599173715465,0.5920293608694854,0.27176349972564645,0.5849498599623625,min_df5_maxdf05_sublinear,7346,5
32,37.92997385654287,0.25387790776456587,0.589957465221441,0.2649373361035032,0.5826458739824594,min_df5_maxdf05_sublinear,7346,5
33,36.97207093294172,0.24305606295780352,0.5840046466125646,0.24993812102852314,0.5764193098997777,min_df5_maxdf05_sublinear,7346,5
34,36.77576276781498,0.23177031490987848,0.580165308806644,0.2386487306766633,0.5723156504303517,min_df5_maxdf05_sublinear,7346,5
35,36.22781065195188,0.22316416705667796,0.5748596185027022,0.22570631530873275,0.5667399861276385,min_df5_maxdf05_sublinear,7346,5
36,35.63440232316264,0.22760849629503518,0.5749764309589744,0.22437473168785227,0.5666023007961654,min_df5_maxdf05_sublinear,7346,5
37,35.241960755587534,0.2245366934559669,0.5747906450853753,0.22157729590577804,0.5661962300327503,min_df5_maxdf05_sublinear,7346,5
38,34.3328033184824,0.2273818149806146,0.5695636465498717,0.21765643418803718,0.5606395153857588,min_df5_maxdf05_sublinear,7346,5
39,34.13677003538948,0.22679420445880452,0.5692658829053674,0.21798043701458905,0.5600550971497766,min_df5_maxdf05_sublinear,7346,5
40,33.885242242823004,0.223276130150893,0.5668550671739699,0.21567430479656446,0.55735176236333,min_df5_maxdf05_sublinear,7346,5
2,664.5136637214162,0.19272605520972416,0.4708073985805624,0.3311511954522695,0.47018176310106463,min_df5_maxdf05_sublinear,7346,10
3,568.7568411220894,0.20691743015158726,0.6553936259596096,0.5379265238272772,0.6546906584773852,min_df5_maxdf05_sublinear,7346,10
4,481.2855167936053,0.26238422406076556,0.7534022052478827,0.6882227735330055,0.7527191705099696,min_df5_maxdf05_sublinear,7346,10
5,390.2794795435968,0.32166435539759997,0.8668603315703621,0.9006410631788015,0.8664108612268153,min_df5_maxdf05_sublinear,7346,10
6,362.1366188172156,0.31617197599774405,0.8269321679422565,0.848508458770459,0.8262271374459315,min_df5_maxdf05_sublinear,7346,10
7,324.3872659692526,0.3236714592547446,0.7991172736887981,0.762422983826814,0.7981784987259982,min_df5_maxdf05_sublinear,7346,10
8,285.81961384163264,0.32945923711680997,0.7253966916881933,0.6463371690438473,0.7239650931300162,min_df5_maxdf05_sublinear,7346,10
9,287.73970389573486,0.2901589254815392,0.6543149427904459,0.5395960082833652,0.6523109547212722,min_df5_maxdf05_sublinear,7346,10
10,252.03650561306864,0.3108246794060756,0.6880784936622018,0.5626613300361046,0.6860904592396019,min_df5_maxdf05_sublinear,7346,10
11,219.51222048168424,0.33239436569033515,0.6712494067846455,0.5118000348997975,0.668979108148972,min_df5_maxdf05_sublinear,7346,10
12,211.0132710493662,0.3371479293624193,0.6602470376675432,0.4950973599165584,0.6577082021897417,min_df5_maxdf05_sublinear,7346,10
13,185.92999343765405,0.3431384290777799,0.6540069466134738,0.44799043048791237,0.651260738552616,min_df5_maxdf05_sublinear,7346,10
14,178.21871423008153,0.3395713996063395,0.6486413248872615,0.4295362918697557,0.6456678931828159,min_df5_maxdf05_sublinear,7346,10
15,164.30096079929783,0.3326232057145845,0.6584868813198329,0.4153319301878265,0.6554193364560722,min_df5_maxdf05_sublinear,7346,10
16,161.19275396223438,0.31775946509847103,0.6408684413349678,0.39268095765961536,0.6374463829153347,min_df5_maxdf05_sublinear,7346,10
17,159.53513590826225,0.31042374059414957,0.6428405265650915,0.38859017586651134,0.6392343497973667,min_df5_maxdf05_sublinear,7346,10
18,152.41827148027812,0.314953340967147,0.632658181784138,0.37598315719607733,0.6287413595186633,min_df5_maxdf05_sublinear,7346,10
19,145.4900298975926,0.3049445250112729,0.6265505388864512,0.35295268383522854,0.622396669285945,min_df5_maxdf05_sublinear,7346,10
20,141.7710486490181,0.3006000570818492,0.6148529780027101,0.3360252369839921,0.6103698840305847,min_df5_maxdf05_sublinear,7346,10
21,137.25270029944755,0.27319474039961744,0.6076261084132961,0.31468063817480124,0.6028785250593233,min_df5_maxdf05_sublinear,7346,10
22,133.9001814140309,0.26694331633172397,0.6022404594227985,0.30184791212759593,0.5972331467097861,min_df5_maxdf05_sublinear,7346,10
23,131.50062547596542,0.2675205330096358,0.5991870403684184,0.29441012932877664,0.5939267924366823,min_df5_maxdf05_sublinear,7346,10
24,129.86173066653194,0.25732653533195166,0.5950491599881865,0.2872816568497234,0.5895200741457898,min_df5_maxdf05_sublinear,7346,10
25,127.48220685852189,0.25434243809375556,0.5924943909423198,0.2788997234688633,0.5867302899016263,min_df5_maxdf05_sublinear,7346,10
26,125.40419337664643,0.24722609283400976,0.5872845724598594,0.27147140591632374,0.5812374656567872,min_df5_maxdf05_sublinear,7346,10
27,123.37955401370454,0.24587823736806683,0.5842868722290508,0.26575682917593657,0.5779836601192698,min_df5_maxdf05_sublinear,7346,10
28,121.53664383630499,0.24491638549982486,0.5838044933320945,0.25889319267278266,0.5772871175697096,min_df5_maxdf05_sublinear,7346,10
29,120.11418414329111,0.24070738653124535,0.5870787195704641,0.25683818765262556,0.580391068798408,min_df5_maxdf05_sublinear,7346,10
30,118.822254665783,0.23870671374453797,0.5813118598695967,0.2524561923356378,0.5743013570437184,min_df5_maxdf05_sublinear,7346,10
31,116.64028781981624,0.23687443254853852,0.5753136492283732,0.23832355943038203,0.5680277025798139,min_df5_maxdf05_sublinear,7346,10
32,115.9747413464265,0.2321491191933017,0.5722020796031076,0.23331935349457672,0.5646465993537991,min_df5_maxdf05_sublinear,7346,10
33,113.04322147319898,0.23338614429293245,0.5633123257052156,0.22057100638670643,0.5554205648603648,min_df5_maxdf05_sublinear,7346,10
34,112.32167568012306,0.2318428389445665,0.5642373810495558,0.2193667207576914,0.5560641080970481,min_df5_maxdf05_sublinear,7346,10
35,110.98774701338105,0.23051273264530175,0.5623962582174564,0.21573898677953776,0.5539698391006976,min_df5_maxdf05_sublinear,7346,10
36,110.25501835556945,0.22940849626401483,0.5609864995508757,0.21207135603938687,0.5523061039469548,min_df5_maxdf05_sublinear,7346,10
37,109.40157104299604,0.22585628655365844,0.5589098370836441,0.20945312303435049,0.5499519822917295,min_df5_maxdf05_sublinear,7346,10
38,107.88106493994837,0.22795387176751825,0.5540988206514729,0.20426688316017555,0.5448407340812568,min_df5_maxdf05_sublinear,7346,10
39,106.93845238405072,0.21604661241280096,0.5494057241575568,0.19231841680467449,0.5398689882253596,min_df5_maxdf05_sublinear,7346,10
40,106.59970546159293,0.21772967747595673,0.5489843207140328,0.1932835545718791,0.5391319284616782,min_df5_maxdf05_sublinear,7346,10
2,855.0787851078228,0.10867773020344554,0.45854213879105166,0.3319941263633647,0.4579043879358635,min_df5_maxdf05_sublinear,7346,20
3,774.3116416391376,0.13364458125001685,0.6488010307847478,0.5375202008387197,0.6480838658801539,min_df5_maxdf05_sublinear,7346,20
4,697.7848469342763,0.16482008169029877,0.7407149940101271,0.679524475872104,0.7399966797768527,min_df5_maxdf05_sublinear,7346,20
5,623.2500084316216,0.205106819321356,0.864788814372586,0.898491654844956,0.8643324403606678,min_df5_maxdf05_sublinear,7346,20
6,598.1803520349991,0.20138391620148208,0.8495378577023502,0.8714178458033623,0.848922838696304,min_df5_maxdf05_sublinear,7346,20
7,568.1296979008964,0.2095715800786764,0.7744873259541664,0.7444599499816962,0.7734298471040243,min_df5_maxdf05_sublinear,7346,20
8,542.6836768338652,0.19257392904110632,0.7652523091480095,0.72207528443953,0.7640101836735195,min_df5_maxdf05_sublinear,7346,20
9,504.0104952557304,0.21281043829245763,0.7367598185219341,0.6203417009161867,0.735230579200249,min_df5_maxdf05_sublinear,7346,20
10,484.5859944515636,0.21289860789742907,0.686631649311089,0.5508967291594119,0.684645036577095,min_df5_maxdf05_sublinear,7346,20
11,449.33338333046316,0.23424817675287066,0.6740919535002725,0.5065348504107768,0.6718520307696437,min_df5_maxdf05_sublinear,7346,20
12,431.41443436118834,0.24014453054321677,0.6675699903177036,0.4945036299686208,0.6650975935615246,min_df5_maxdf05_sublinear,7346,20
13,408.1860993660481,0.24505849877231337,0.6526505223400905,0.4485881877725264,0.6498886041707123,min_df5_maxdf05_sublinear,7346,20
14,390.42607354781603,0.252675943753745,0.6374563587192428,0.42134949839768576,0.6343819167868616,min_df5_maxdf05_sublinear,7346,20
15,379.46761063149614,0.2569879777501692,0.6435471292718044,0.4190411638075493,0.6402943677779216,min_df5_maxdf05_sublinear,7346,20
16,349.2822820487736,0.2803350096025221,0.6321593445847189,0.39286921229586014,0.6286106042916455,min_df5_maxdf05_sublinear,7346,20
17,340.4499412142929,0.2799308253681992,0.6313524830192689,0.3848915425292482,0.6275805679879146,min_df5_maxdf05_sublinear,7346,20
18,326.37029581124443,0.28393756136393467,0.6246685746323287,0.3709839261070118,0.6206254246107425,min_df5_maxdf05_sublinear,7346,20
19,317.7603573358268,0.2780572043405891,0.6184693299133841,0.3518548978208076,0.6141782282728389,min_df5_maxdf05_sublinear,7346,20
20,313.28158882560473,0.2681606929163516,0.6130619345045148,0.341855110450454,0.6085040017435402,min_df5_maxdf05_sublinear,7346,20
21,288.74360200341096,0.2831436339611022,0.610049935284608,0.3174949895331857,0.6053031101877626,min_df5_maxdf05_sublinear,7346,20
22,283.0810318706984,0.28405651373544355,0.6020608237720341,0.3089090615285302,0.5969934715582677,min_df5_maxdf05_sublinear,7346,20
23,275.8328732919155,0.2818487427396422,0.5928792904254673,0.2929186499621279,0.5874940754929222,min_df5_maxdf05_sublinear,7346,20
24,270.8155480615909,0.2707220391587827,0.580355515754258,0.2698859189222221,0.574624143919007,min_df5_maxdf05_sublinear,7346,20
25,267.8503711655346,0.26316626367013357,0.576939202247283,0.26466507846328446,0.5709304090853387,min_df5_maxdf05_sublinear,7346,20
26,265.07161459838534,0.2545704146201258,0.576969083713342,0.2584574588352379,0.5707493035636007,min_df5_maxdf05_sublinear,7346,20
27,257.83268793582806,0.25531680103410925,0.5728200587240195,0.2510933594168377,0.5663590384700598,min_df5_maxdf05_sublinear,7346,20
28,256.0800852147202,0.25487823344928906,0.569033916334195,0.24725149750646072,0.5622803210668414,min_df5_maxdf05_sublinear,7346,20
29,252.53376436750943,0.2523682239945361,0.573247490153786,0.24554290218562494,0.5663621134495709,min_df5_maxdf05_sublinear,7346,20
30,248.7786201789576,0.24782781412333138,0.5701417754414446,0.23833818207531626,0.5630106778219818,min_df5_maxdf05_sublinear,7346,20
31,244.6530586951678,0.24385363553378112,0.5679140626890665,0.2308512237738475,0.56053689407622,min_df5_maxdf05_sublinear,7346,20
32,241.90032658455746,0.24655612879619726,0.5683222144093675,0.22869142159007774,0.560736412873699,min_df5_maxdf05_sublinear,7346,20
33,237.39553468714956,0.24373019347043617,0.5605265820348637,0.22002091480672709,0.55260594249576,min_df5_maxdf05_sublinear,7346,20
34,235.7601190176866,0.2416558943709063,0.5572151151841251,0.21684762441382147,0.5490012176069184,min_df5_maxdf05_sublinear,7346,20
35,232.53100926867597,0.23468581912069042,0.5554265226807441,0.2115669439966984,0.5469548988418313,min_df5_maxdf05_sublinear,7346,20
36,230.14180529772318,0.2324150604460155,0.5503778391917479,0.20713024969510146,0.5415964215592667,min_df5_maxdf05_sublinear,7346,20
37,226.73722443497715,0.21919465469862268,0.5491643484483366,0.19333143232982908,0.540182927675617,min_df5_maxdf05_sublinear,7346,20
38,223.7727815823248,0.21792792080643192,0.5471610614658624,0.1869903260885279,0.5379444387954347,min_df5_maxdf05_sublinear,7346,20
39,222.52449404009394,0.21649152102434352,0.5464372921805666,0.1846999315425965,0.5369622114628179,min_df5_maxdf05_sublinear,7346,20
40,219.9711446547237,0.214371404212695,0.5439694301614683,0.17991653381766312,0.5342207939137128,min_df5_maxdf05_sublinear,7346,20
2,1183.4380459068193,0.040950791811303525,0.4020685508490862,0.3000077954842286,0.40136659088384946,min_df5_maxdf05_sublinear,7346,100
3,1144.3774063025658,0.04747989837430097,0.6501455565688153,0.5356986644908793,0.6494301920276311,min_df5_maxdf05_sublinear,7346,100
4,1108.4232105525775,0.05862624345331358,0.768034069985721,0.718355287623066,0.7673963348745632,min_df5_maxdf05_sublinear,7346,100
5,1069.0104867216871,0.0715315346965169,0.8732483236164053,0.9053452591840612,0.8728204294595412,min_df5_maxdf05_sublinear,7346,100
6,1053.581532934413,0.06645171205172902,0.8253811405412401,0.8357154027847643,0.8246731537284113,min_df5_maxdf05_sublinear,7346,100
7,1040.9681635512695,0.06396769876925,0.808538565673035,0.7993441154555996,0.8076375518729294,min_df5_maxdf05_sublinear,7346,100
8,1021.8096966269572,0.06901413174827421,0.7554125351288773,0.6950540890974308,0.7541198780975287,min_df5_maxdf05_sublinear,7346,100
9,1006.0799776421023,0.06579715251137595,0.6878741699334479,0.5510031728549818,0.6860553479579252,min_df5_maxdf05_sublinear,7346,100
10,988.1010407337333,0.07228439869544084,0.6743540731367168,0.5232078744322014,0.6722554236395192,min_df5_maxdf05_sublinear,7346,100
11,967.4977294648868,0.08076895752700573,0.7211884508522796,0.5653118279262365,0.7192388134797155,min_df5_maxdf05_sublinear,7346,100
12,959.4305345221626,0.078580316605147,0.686543487220851,0.5239883886292267,0.6841844556631135,min_df5_maxdf05_sublinear,7346,100
13,942.5638953531818,0.08362636831541234,0.6646673420822684,0.4554736835337121,0.6619891235583228,min_df5_maxdf05_sublinear,7346,100
14,934.5055289045022,0.08612883683738073,0.6538207784028595,0.440860897637253,0.6508567526233714,min_df5_maxdf05_sublinear,7346,100
15,924.7840339354246,0.08651559975573202,0.6465381486633924,0.42774424633460834,0.6433079650424295,min_df5_maxdf05_sublinear,7346,100
16,914.683888923126,0.08895092195387003,0.6392924450535846,0.40010036150363465,0.6358132724768327,min_df5_maxdf05_sublinear,7346,100
17,903.7486480279042,0.09076850207801435,0.6277493102962184,0.38644918030013686,0.6239677079311462,min_df5_maxdf05_sublinear,7346,100
18,896.5346860278541,0.09094575616163524,0.6168620930754702,0.3578583884147573,0.6127871866731867,min_df5_maxdf05_sublinear,7346,100
19,892.7732661544075,0.0872095166268545,0.6062424918063919,0.33749220191153484,0.6018649925812831,min_df5_maxdf05_sublinear,7346,100
20,880.1800713330284,0.09160951951526629,0.595213158915418,0.3303574527388654,0.590493036136633,min_df5_maxdf05_sublinear,7346,100
21,866.2725576417753,0.09457437921749731,0.6272505670443252,0.3404591373679035,0.6226727521956104,min_df5_maxdf05_sublinear,7346,100
22,858.852515846038,0.09624864270696692,0.6188775566259043,0.32354986799958785,0.6140184186237155,min_df5_maxdf05_sublinear,7346,100
23,850.253201665659,0.09930229354913188,0.6120554467309672,0.31678513159896665,0.6068940818037615,min_df5_maxdf05_sublinear,7346,100
24,845.536076029161,0.09908552013670696,0.610317713429862,0.3025781293846855,0.6049583964416725,min_df5_maxdf05_sublinear,7346,100
25,842.5280614484977,0.09764781483615849,0.5976410613657972,0.28804122018568096,0.5919139670587931,min_df5_maxdf05_sublinear,7346,100
26,833.7708026158853,0.09927001891786147,0.5921149600397208,0.27760052322366807,0.5860965267283699,min_df5_maxdf05_sublinear,7346,100
27,825.4467136308147,0.10173741100440356,0.5821636172588954,0.26600343962154543,0.5757991617459411,min_df5_maxdf05_sublinear,7346,100
28,819.1183560868648,0.10200693874217327,0.5730985804790877,0.2537749703959475,0.5664008732991074,min_df5_maxdf05_sublinear,7346,100
29,815.1351818569881,0.09985977574402012,0.5648622537268833,0.24000772402087597,0.5578338237966851,min_df5_maxdf05_sublinear,7346,100
30,810.0472769236915,0.09958831503249675,0.5573448583256778,0.2217406542143968,0.550026198519604,min_df5_maxdf05_sublinear,7346,100
31,804.1553284018282,0.1018792683436752,0.5603639450223917,0.2221255117028737,0.5528587146366162,min_df5_maxdf05_sublinear,7346,100
32,799.3975385975316,0.10396669720312404,0.5658602124816084,0.22117171287547285,0.5582290220665108,min_df5_maxdf05_sublinear,7346,100
33,790.0780666517128,0.10713630649696661,0.5499329007084021,0.2120542013147163,0.5417658357392857,min_df5_maxdf05_sublinear,7346,100
34,784.0275278933439,0.10885223489172026,0.5568448274462111,0.21335264476843657,0.548598744373277,min_df5_maxdf05_sublinear,7346,100
35,776.455349410287,0.1116683899984531,0.5541057651323804,0.2098055655510042,0.5455786750504156,min_df5_maxdf05_sublinear,7346,100
36,771.632861884208,0.11321965835444417,0.5401712103450189,0.20350741574426984,0.5311357801725708,min_df5_maxdf05_sublinear,7346,100
37,766.0832451767275,0.11234553200032558,0.536939595337851,0.1971468661545715,0.5276284318719561,min_df5_maxdf05_sublinear,7346,100
38,760.842527786783,0.11366587140578083,0.5344451389495077,0.1930091014380896,0.5248503466958025,min_df5_maxdf05_sublinear,7346,100
39,756.0170045083983,0.11612069003806641,0.5337883532474929,0.19134790655647993,0.5238819525542598,min_df5_maxdf05_sublinear,7346,100
40,750.531357593257,0.1181010088112475,0.5320234347356915,0.18706392290803445,0.5218772780474614,min_df5_maxdf05_sublinear,7346,100
